transID,payCardID,payCardBank,payCardName,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount,type
ZBSC157O9G40UG,4048469899809060431,brizzi,"Hesti Kusumo, S.T.",F,1977,1H,Tanah Abang - Stasiun Gondangdia,1.0,B00304P,Dewan Pers,-6.182996,106.82709,8,2023-04-18 17:40:27,B00323P,DPRD DKI Jakarta,-6.182886,106.82851,9.0,2023-04-18 18:49:05,3500.0,Non-BRT
FZSV674W0G05VH,36393783138941,bni,Bakiman Utama,M,1982,JAK.74,Terminal Rawamangun - Cipinang Muara,0.0,B03205P,Rsu Pengayoman,-6.214694,106.88352,8,2023-04-18 21:00:31,B02758P,Persahabatan,-6.20222,106.88512,13.0,2023-04-18 22:34:56,0.0,Jaklingo
KXIQ151Z7K19IE,180048325425156,emoney,Dagel Ardianto,M,1973,JAK.71,Kampung Rambutan - Pinang Ranti,0.0,B03360P,SDN Dukuh 01,-6.287794,106.87406,18,2023-04-18 20:45:49,B00583P,Garuda Taman Mini 2,-6.290148,106.88162,20.0,2023-04-18 22:24:13,0.0,Jaklingo
SLNX676Q7I17IT,4863011275705925560,brizzi,"Nyoman Waskita, S.Ked",M,1990,JAK.16,Cililitan - Condet,0.0,B03173P,RS Restu Kasih,-6.26606,106.86598,2,2023-04-18 21:40:09,B04733P,Simpang Budaya Batu Ampar 1,-6.273166,106.86047,9.0,2023-04-18 22:54:48,0.0,Jaklingo
PHMG631G6C11TB,4866015896366005266,brizzi,Mahesa Tampubolon,M,1972,1F,Stasiun Palmerah - Bundaran Senayan,1.0,P00217,Senayan JCC Arah Barat,-6.213906,106.80841,2,2023-04-18 17:24:02,B00322P,DPR MPR 2,-6.206314,106.80194,4.0,2023-04-18 19:10:36,3500.0,Non-BRT
NOKO832N7Y24BE,6011651850954961,dki,Cut Malika Wastuti,M,1967,1,Blok M - Kota,0.0,P00293,Sawah Besar Arah Utara,-6.157418,106.81846,15,2023-04-18 21:13:57,P00139,Olimo,-6.1493,106.81669,17.0,2023-04-18 23:10:29,3500.0,BRT
ZXUD258Y6Y38AM,374068907744739,emoney,Rachel Lestari,F,1995,6D,Stasiun Tebet - Karet via Underpass,1.0,P00235,Stasiun Tebet,-6.225503,106.85814,0,2023-04-18 19:46:24,B00114P,UPT. LLHD 1,-6.22577,106.83507,6.0,2023-04-18 20:57:07,3500.0,Non-BRT
FQRA203F4I94RX,4731296980586052393,brizzi,Puti Umi Nugroho,F,2005,JAK.64,Lenteng Agung - Aseli,1.0,B00785P,IBI-K 57,-6.334036,106.833,13,2023-04-18 20:11:27,B06865P,Jln. Cupang,-6.338209,106.817918,22.0,2023-04-18 21:14:15,0.0,Jaklingo
WTTE089U5A76SP,589057391023,flazz,Vega Anggraini,F,1990,JAK.35,Pangkalan Jati - Rawamangun,0.0,B02071P,Komplek Wijaya Kusuma 2,-6.229694,106.90495,16,2023-04-18 17:29:05,B00060P,Apotik Rini Rawamangun,-6.199914,106.88595,33.0,2023-04-18 18:30:30,0.0,Jaklingo
LSLT930N1G83SO,6011971911544803,dki,"Drs. Cengkal Astuti, S.Gz",M,1988,8K,Batusari - Grogol,0.0,B01862P,Kb. Jeruk 1,-6.194741,106.76878,2,2023-04-18 18:52:27,B05054P,Simpang Patra Lontar Raya,-6.182359,106.78119,15.0,2023-04-18 20:01:45,3500.0,Non-BRT
VOJE820B6O68FH,4661843359109266,dki,Galih Budiyanto,F,2005,8A,Jelambar - Juanda,1.0,P00176,Petojo,-6.169984,106.81698,2,2023-04-18 19:31:56,P00209,RS Tarakan,-6.171146,106.81011,3.0,2023-04-18 21:19:42,3500.0,Non-BRT
KIWG635N8S76PZ,2240530662222332,dki,drg. Karimah Lailasari,F,2000,JAK.08,Roxy - Benhil,1.0,B03131P,RS Dr Mintohardjo,-6.211193,106.81231,3,2023-04-18 21:32:58,B01787P,JPO Blok G,-6.188861,106.81135,21.0,2023-04-18 23:27:16,0.0,Jaklingo
OALL871L2K19YV,6011318555985316,dki,"Cakrawangsa Narpati, S.H.",F,1997,JAK.86,Term. Rawamangun - Term. Manggarai,0.0,B02741P,Perguruan Advent VII Rawamangun,-6.198145,106.88812,2,2023-04-18 17:56:08,B00354P,Flyover Jatinegara 1,-6.215301,106.87356,15.0,2023-04-18 18:59:30,0.0,Jaklingo
XDBS270Q8Z63DL,676170489782,flazz,Pia Halim,F,2008,6C,Stasiun Tebet - Karet via Patra Kuningan,0.0,B00243P,Cervino Village,-6.224355,106.85165,2,2023-04-18 17:37:23,B04016P,Sbr. Manhattan Hotel,-6.225591,106.83013,15.0,2023-04-18 19:21:46,3500.0,Non-BRT
LXAS357T0D88GN,6011596915345442,dki,Atmaja Nababan,M,2008,JAK.08,Roxy - Benhil,0.0,B00816P,ITC Roxy,-6.16737,106.80248,0,2023-04-18 21:30:56,B03579P,Sbr. Gedung Pompa Cideng Siantar,-6.173359,106.80682,3.0,2023-04-18 22:47:16,0.0,Jaklingo
AMLV197W7O81HC,30433284698559,bni,Carla Gunawan,M,1965,8E,Bintaro - Blok M,0.0,B00145P,Bintaro Gg. Masjid,-6.27026,106.75217,1,2023-04-18 19:07:07,B02008P,Kolong Tol Guru Saleh,-6.257605,106.76529,11.0,2023-04-18 20:55:22,3500.0,Non-BRT
WEHU850Z1S19GL,6587237994402242,dki,Tgk. Tira Wahyudin,F,1994,JAK.06,Kampung Rambutan - Pondok Gede,0.0,B00888P,Jln. Bambu Hubuny,-6.308983,106.89799,42,2023-04-18 19:36:26,B00613P,Gempol,-6.30729,106.89415,45.0,2023-04-18 20:42:41,0.0,Jaklingo
OXPX033B8V43PD,213107317059919,emoney,"Sutan Galiono Mahendra, M.Pd",M,1989,JAK.118,Taman Waduk Papanggo - Kota Tua,1.0,B03054P,Puskesmas Kel. Papanggo,-6.129791,106.87234,32,2023-04-18 19:25:36,B06681P,Waduk Papanggo,-6.127219,106.87284,33.0,2023-04-18 20:49:32,0.0,Jaklingo
IDBH624P5T98UH,4432944384446280081,brizzi,Dt. Gandi Wacana,M,1981,6A,Ragunan - MH Thamrin via Kuningan,0.0,P00103,Karet Kuningan,-6.21667,106.830737,14,2023-04-18 17:01:00,P00222,Setiabudi Utara,-6.209189,106.830237,16.0,2023-04-18 18:16:15,3500.0,Non-BRT
WUIQ243G7Z36LW,4670481182889512380,brizzi,Kayla Suartini,M,1997,D32,Cinere - Bundaran Senayan,1.0,B06073P,SPBU Limo Cinere 1,-6.343161,106.77878,5,2023-04-18 19:57:03,B05399P,South City Cinere,-6.34504,106.767638,6.0,2023-04-18 21:54:42,20000.0,RoyalTrans
GFYU800T7M53GU,2295655379188437,dki,"Simon Utama, S.Psi",F,1987,4C,TU Gas - Bundaran Senayan,1.0,P00071,Gelora Bung Karno,-6.224217,106.8058,1,2023-04-18 19:14:59,P00135,Matraman 2,-6.19891,106.8545,15.0,2023-04-18 20:25:54,3500.0,Non-BRT
CFIZ229X5B56QQ,4273966735515,online,Purwanto Rajata,M,1972,2F,Rusun Cakung Barat - Pulo Gadung,0.0,B03298P,Rusun Tipar Cakung,-6.171493,106.93731,5,2023-04-18 21:56:49,B03267P,Rusun Cakung Barat Albo,-6.16751,106.93243,6.0,2023-04-18 23:09:34,0.0,Non-BRT
YART060Z3A40XT,4461146257530,online,dr. Wisnu Wulandari,M,1974,9N,Pinang Ranti - Pramuka,0.0,P00179,Pinang Ranti,-6.291075,106.88634,0,2023-04-18 19:37:31,P00016,BKN,-6.257751,106.87,2.0,2023-04-18 20:57:37,3500.0,Non-BRT
RQJZ523E7Q96VO,4348256733711510,dki,Zelda Safitri,M,1996,JAK.17,Senen - Pulo Gadung,0.0,B03199P,RSPAD 1,-6.176162,106.83987,51,2023-04-18 19:09:43,B05725P,Term. Senen,-6.17356,106.84213,54.0,2023-04-18 20:05:12,0.0,Jaklingo
MZTP804D0N60AG,5470428062544344,dki,Kamila Sudiati,M,1988,11D,Pulo Gebang - Pulo Gadung 2 via PIK,0.0,P00258,Tipar Cakung,-6.183387,106.92463,31,2023-04-18 18:39:06,P00191,PTC Pulo Gadung,-6.182622,106.91561,32.0,2023-04-18 20:01:45,3500.0,Non-BRT
EHKF343D2V15IJ,4401832304257580,dki,Anom Yuliarti,M,1990,JAK.29,Tanjung Priok - Sukapura,0.0,B06803P,Jln. Kramat Jaya Raya,-6.126441,106.916947,22,2023-04-18 20:00:04,B04498P,Sbr. SMPN 84,-6.115934,106.91123,32.0,2023-04-18 21:53:47,0.0,Jaklingo
MAJU353F7E99JG,584795923666,flazz,"Tgk. Dasa Pangestu, S.E.I",F,1965,7E,Kampung Rambutan - Ragunan,1.0,B01405P,Jln. Muara 1,-6.304063,106.85061,10,2023-04-18 20:34:35,B03148P,RS Jantung Binawaluya,-6.30841,106.87071,15.0,2023-04-18 22:15:53,3500.0,Non-BRT
WJFB760S0P41MU,4378713285050450,dki,Dr. Luwes Mandala,F,1988,JAK.38,Bulak Ringin - Kampung Rambutan,0.0,B05379P,SMPN 258,-6.357133,106.87444,4,2023-04-18 19:59:39,B01185P,Jln. Kaja II KDW,-6.330882,106.88203,18.0,2023-04-18 21:55:22,0.0,Jaklingo
FFIZ146K3T43HY,376709300726678,emoney,"Dr. Jinawi Kuswoyo, M.Kom.",F,1990,JAK.05,Semper - Rorotan,1.0,B04605P,Sbr. Jln. Cilincing Bakti,-6.106478,106.93343,15,2023-04-18 20:10:14,B03102P,Rorotan BKT,-6.13934,106.96917,36.0,2023-04-18 21:44:34,0.0,Jaklingo
HYPI666D7M04YN,4430021291336251,dki,Damar Rajasa,M,2000,JAK.113,Rusun Sindang Koja - Kp. Sawah,1.0,B06163P,Pure Dalam,-6.108391,106.92016,11,2023-04-18 20:34:08,B02748P,Permai Koja 2,-6.113777,106.89326,23.0,2023-04-18 21:48:39,0.0,Jaklingo
YEGF531S4D44US,4754286332085799,dki,Banara Salahudin,M,1946,9A,PGC 2 - Grogol 2,1.0,P00144,Pancoran Barat Arah Timur,-6.241571,106.83808,10,2023-04-18 19:05:29,P00297,BNN LRT,-6.245863,106.871143,15.0,2023-04-18 20:57:53,3500.0,Non-BRT
QDIK977J1V12BY,36153254575181,bni,R.M. Ega Hidayat,F,2012,7F,Kampung Rambutan - Juanda via Pasar Baru,1.0,P00247,Tanah Merdeka Arah Timur,-6.307866,106.87389,15,2023-04-18 17:45:15,P00101,Kampung Rambutan,-6.309885,106.88216,16.0,2023-04-18 19:19:39,3500.0,Non-BRT
SRUG702D2V87AX,3567825925804758,dki,Winda Habibi,M,2011,6T,Pasar Minggu - Velbak,0.0,B06733P,Jln. Pangeran Antasari III,-6.257481,106.807869,29,2023-04-18 21:28:17,B02631P,Ps. Keramik Panglima Polim,-6.252307,106.797286,35.0,2023-04-18 22:24:55,3500.0,Non-BRT
MPJR319N1B62GR,213170888063660,emoney,Ghaliyati Dongoran,F,1985,14,Jakarta International Stadium - Senen,1.0,B01961P,Kemayoran Landas Pacu Timur 2,-6.152025,106.85383,9,2023-04-18 21:39:08,P00095,JIS,-6.126689,106.85587,14.0,2023-04-18 23:15:33,3500.0,BRT
MHQY144C2W30OO,4656484264640462,dki,Raisa Maryadi,F,1990,6N,Ragunan - Blok M via Kemang,1.0,B02859P,Plaza Adorama,-6.258301,106.81519,7,2023-04-18 19:02:47,B03197P,RSIA Kemang,-6.285839,106.8188,18.0,2023-04-18 20:41:48,3500.0,Non-BRT
IWBM932R3M53LC,4776929353159041153,brizzi,"Nasim Natsir, M.M.",M,1987,7,Kampung Rambutan - Bidara Cina,0.0,P00016,BKN,-6.257751,106.87,7,2023-04-18 21:56:52,P00070,Gelanggang Remaja,-6.235445,106.86795,12.0,2023-04-18 23:41:02,3500.0,BRT
OSAA942M0M14XK,3591995490629201,dki,Luis Mangunsong,M,1984,T11,Poris Plawad - Bundaran Senayan,1.0,B01157P,Jln. Industri 2,-6.203092,106.62023,15,2023-04-18 20:16:14,B05676P,Tangerang City 2,-6.19454,106.63475,18.0,2023-04-18 21:43:31,3500.0,Non-BRT
ZZUM423R8M89IN,30468724391654,bni,"dr. Maryanto Winarsih, S.Kom",M,1964,JAK.21,Cililitan - Dwikora,1.0,B04021P,Sbr. Masjid Al Fida Komodor Halim,-6.262977,106.88503,12,2023-04-18 20:23:24,B06794P,Sbr. Jln. Kamboja Halim,-6.265656,106.879334,21.0,2023-04-18 22:06:20,0.0,Jaklingo
FCCX673O6Q32SK,378553815963022,emoney,Drs. Salimah Hidayanto,M,1970,JAK.64,Lenteng Agung - Aseli,1.0,B04379P,Sbr. Sekolah Avicenna Jagakarsa,-6.336338,106.82992,15,2023-04-18 18:47:49,B04061P,Sbr. Masjid Jami Asy Syakirin,-6.351065,106.80161,33.0,2023-04-18 19:52:22,0.0,Jaklingo
VDNY762M8R96CJ,4767711653196,online,Uchita Hassanah,M,1985,5,Matraman Baru - Ancol,1.0,P00253,Tegalan,-6.203101,106.85715,12,2023-04-18 17:59:07,P00109,Matraman Baru,-6.21288,106.86115,14.0,2023-04-18 19:52:16,3500.0,BRT
EFRK946R1J66RG,213169744437795,emoney,Raden Mardhiyah,F,1987,S31,Bintaro - Fatmawati,0.0,B00148P,Bintaro Xchange,-6.286813,106.72865,0,2023-04-18 18:29:33,B05746P,Titan Center,-6.281076,106.72608,1.0,2023-04-18 19:58:04,20000.0,RoyalTrans
PBBD521X6T74BO,180067558117603,emoney,Harsaya Ramadan,F,2002,8D,Joglo - Blok M,1.0,B01235P,Jln. Kb. Nanas,-6.220356,106.78136,15,2023-04-18 18:36:45,B00104P,Balai Pertamina,-6.229555,106.79052,16.0,2023-04-18 19:29:33,3500.0,Non-BRT
YUHZ523W6C54DD,376862509774591,emoney,Drs. Rina Nasyiah,M,1987,L13E,Puri Beta - Kuningan (Express),0.0,P00120,Kuningan Madya,-6.21341,106.8305,10,2023-04-18 18:02:15,P00124,Latuharhary,-6.202761,106.82771,12.0,2023-04-18 19:42:27,3500.0,Non-BRT
ZAWH801E7W01GV,2635487652896273,dki,Balangga Narpati,F,2003,JAK.42,Kampung Melayu - Pondok Kelapa,1.0,B04139P,Sbr. Ps. Deprok,-6.218408,106.89398,24,2023-04-18 19:10:38,B00920P,Jln. Bekasi Timur I Jatinegara,-6.215457,106.87083,37.0,2023-04-18 20:17:37,0.0,Jaklingo
PXWD675S4O69IT,4132189126928781,dki,Jaswadi Suartini,F,2012,1K,Cibubur Junction - Blok M,0.0,B00221P,Bundaran Senayan 1,-6.227445,106.80187,7,2023-04-18 20:33:27,P00112,Kejaksaan Agung,-6.2405,106.79844,8.0,2023-04-18 21:53:10,20000.0,RoyalTrans
SKUC495E9O51OG,4636055192881546,dki,Wulan Januar,M,1978,JAK.13,Tanah Abang - Jembatan Lima,1.0,B05700P,Term. Bayangan Kota Intan,-6.130949,106.81172,0,2023-04-18 18:45:05,B05027P,Simpang Pakin 2,-6.128288,106.80562,2.0,2023-04-18 19:58:41,0.0,Jaklingo
UDUC393C1C12TK,4946543493373,online,dr. Kambali Utami,M,1987,JAK.118,Taman Waduk Papanggo - Kota Tua,1.0,B02565P,Pangeran Jayakarta 2,-6.137528,106.81757,9,2023-04-18 19:58:08,B05901P,WTC Mangga Dua,-6.134694,106.8314,14.0,2023-04-18 21:41:28,0.0,Jaklingo
OLPY521I9D22EW,30294523538109,bni,"Drs. Darsirah Sitompul, S.H.",M,2012,2H,Rusun Jati Rawasari - Senen,0.0,B00770P,Honda Letjen Suprapto,-6.174933,106.84973,4,2023-04-18 17:06:28,B03199P,RSPAD 1,-6.176162,106.83987,5.0,2023-04-18 18:34:33,0.0,Non-BRT
LTPD404C2G61AP,4492109252403353,dki,Bakiman Mahendra,M,1983,JAK.24,Senen - Pulo Gadung via Kelapa Gading,0.0,B04820P,Simpang Gunung Sahari III,-6.167903,106.84174,48,2023-04-18 21:02:32,B05725P,Term. Senen,-6.17356,106.84213,50.0,2023-04-18 22:05:11,0.0,Jaklingo
RWLL377Z6S25SN,3570145781190035,dki,"Gamanto Siregar, S.Pd",M,1982,12H,Rusun Penjaringan - Penjaringan,1.0,P00170,Penjaringan,-6.126306,106.79203,0,2023-04-18 19:53:50,B03285P,Rusun Penjaringan,-6.130702,106.79487,1.0,2023-04-18 21:04:38,3500.0,Non-BRT
WXTH947B5K80RD,4897033850053,online,"dr. Paulin Putra, M.M.",F,1998,6Q,Dukuh Atas - Casablanca via Epicentrum Raya,1.0,B02082P,Casablanca,-6.22425,106.84452,0,2023-04-18 17:51:34,B03992P,Sbr. Kuningan Place,-6.213158,106.83499,8.0,2023-04-18 19:16:37,3500.0,Non-BRT
BJGN572R4T84ZX,639000296355,flazz,Catur Najmudin,F,2012,S12,BSD Serpong - Fatmawati,1.0,B05488P,St. MRT Fatmawati,-6.292589,106.7936,0,2023-04-18 19:39:11,B05701P,Term. BSD,-6.306375,106.68536,4.0,2023-04-18 20:57:58,20000.0,RoyalTrans
VRIG010A7Q14GA,60403675436,flazz,Dr. Taufan Jailani,F,1989,D11,Depok - BKN,0.0,B03563P,Sbr. Gg. Saminten,-6.379273,106.84919,7,2023-04-18 18:41:26,P00016,BKN,-6.257751,106.87,12.0,2023-04-18 20:26:04,3500.0,Non-BRT
VRBX623I7S96LP,180092456265254,emoney,Fitriani Mansur,M,2007,1P,Senen - Blok M,0.0,B00291P,Dana Reksa,-6.181365,106.82451,14,2023-04-18 21:53:13,B02873P,Plaza Sentral,-6.216247,106.81676,26.0,2023-04-18 22:47:31,3500.0,Non-BRT
EAEL901F0W52ZG,4578758363171981,dki,"Shania Waluyo, S.Farm",F,1989,8D,Joglo - Blok M,1.0,B02392P,Mayestik 2,-6.241772,106.79096,20,2023-04-18 19:53:11,P00045,CSW 2,-6.239861,106.79783,23.0,2023-04-18 20:49:22,3500.0,Non-BRT
ZMFO741F2Y80XJ,3566398620690444,dki,Zelda Widodo,F,1986,9D,Pasar Minggu - Tanah Abang,1.0,B01787P,JPO Blok G,-6.188861,106.81135,47,2023-04-18 18:35:51,B00825P,Jak Lingko Tanah Abang 2,-6.183885,106.81165,48.0,2023-04-18 20:02:41,3500.0,Non-BRT
IGXM312C4Y73BF,36461801799828,bni,"Tgk. Farhunnisa Pertiwi, S.Farm",M,1999,S21,Ciputat - CSW,0.0,B02217P,Margaguna 1,-6.263332,106.78775,18,2023-04-18 17:24:49,B00332P,Dwijaya,-6.262287,106.78855,19.0,2023-04-18 18:17:56,3500.0,Non-BRT
PIJY053Y6M16UD,2238533576611255,dki,Karimah Saptono,M,1990,JAK.61,Cempaka Putih - Pulo Gadung via Kelapa Gading,1.0,B00674P,Graha Kirana,-6.150359,106.88755,30,2023-04-18 18:10:02,B04306P,Sbr. Ruko Cempaka Mas,-6.161876,106.87476,41.0,2023-04-18 19:38:37,0.0,Jaklingo
TIWB024F4I43OZ,3587337956647904,dki,Eka Hidayat,M,1988,JAK.117,Tanjung Priok - Tanah Merdeka,0.0,B04040P,Sbr. Masjid Ar Rohmah,-6.118964,106.89568,7,2023-04-18 20:04:50,B05864P,Waduk Rawabadak,-6.127037,106.89523,9.0,2023-04-18 21:34:16,0.0,Jaklingo
GYXQ775S6G78HB,3500921788966584,dki,"T. Tri Hasanah, S.T.",F,1997,1B,Stasiun Palmerah - Tosari,1.0,P00261,Tosari,-6.196892,106.82309,0,2023-04-18 20:43:48,B02214P,Manggala Wanabakti,-6.204951,106.79963,6.0,2023-04-18 22:12:05,3500.0,Non-BRT
PGUX604U1Y41FE,4098204418287473,dki,"Mahmud Nasyidah, S.Farm",F,1989,JAK.29,Tanjung Priok - Sukapura,0.0,B02254P,Masjid Al Mukarromah Lagoa,-6.112929,106.91075,36,2023-04-18 21:48:31,B00338P,Enggano 1,-6.110213,106.89246,46.0,2023-04-18 22:46:20,0.0,Jaklingo
HHSP443Q3S91XG,180074978149455,emoney,"R.A. Vivi Utama, S.T.",M,1969,4B,Stasiun Manggarai - UI,0.0,B02916P,Poltek Bunda Kandung,-6.312052,106.83849,36,2023-04-18 20:53:38,B05463P,St. Lenteng Agung 1,-6.330883,106.83542,41.0,2023-04-18 22:06:39,3500.0,Non-BRT
WHXK783B9B02RM,30011083993544,bni,Nilam Mayasari,F,2005,6B,Ragunan - MH Thamrin via Semanggi,0.0,P00164,Pejaten,-6.278404,106.82972,4,2023-04-18 20:16:02,P00051,Dukuh Atas,-6.205702,106.82223,13.0,2023-04-18 22:15:06,3500.0,Non-BRT
ZWWQ195U0V44QE,4969389181181692,dki,Jabal Siregar,F,1982,3E,Puri Kembangan - Sentraland Cengkareng,1.0,B04933P,Simpang Kembangan Selatan,-6.184495,106.72967,4,2023-04-18 18:27:25,B04902P,Simpang Kapuk Cengkareng,-6.1343,106.73051,19.0,2023-04-18 19:47:54,3500.0,Non-BRT
FIBR573G4S76DX,30438939516312,bni,"R. Cawuk Pratiwi, M.M.",F,1988,B14,Bekasi Barat - Kuningan,0.0,B00163P,BNI Syariah,-6.227256,106.83291,9,2023-04-18 20:21:27,B00664P,GOR Sumantri 2,-6.221038,106.83189,11.0,2023-04-18 21:15:28,20000.0,RoyalTrans
XDUK314Q8Z08LJ,4366512846464588,dki,"Jayadi Zulaika, M.Ak",F,1992,12A,Pelabuhan Kaliadem - Kota,1.0,B02884P,PLTU,-6.113368,106.78533,9,2023-04-18 18:19:15,B05253P,SMAK Penabur Enam 2,-6.115644,106.77506,15.0,2023-04-18 19:24:29,3500.0,Non-BRT
UWAV468N4U10EN,2417139615155040,dki,Maida Oktaviani,M,1990,12,Tanjung Priok - Pluit,1.0,P00171,Permai Koja Arah Utara,-6.11413,106.89309,18,2023-04-18 17:01:03,P00055,Enggano,-6.11015,106.89242,19.0,2023-04-18 18:05:11,3500.0,BRT
PUXY702L3O92NP,3589596090520842,dki,"Aurora Agustina, S.T.",M,2001,JAK.50,Kalideres - Puri Kembangan,1.0,B03715P,Sbr. Jln. H. Kincan Rawa Buaya,-6.164546,106.73543,13,2023-04-18 17:23:18,B04309P,Sbr. Ruko Green Lake,-6.177206,106.71073,34.0,2023-04-18 18:16:15,0.0,Jaklingo
CLGH752T9O22YV,4986663118222525457,brizzi,Yahya Narpati,F,2010,JAK.39,Kalimalang - Duren Sawit,1.0,B01622P,Jln. Swadaya Raya,-6.228375,106.91677,27,2023-04-18 20:21:13,B05148P,Simpang Serdang Swadaya Raya 2,-6.227633,106.91484,28.0,2023-04-18 21:40:48,0.0,Jaklingo
ILDD010C7F81AC,6011686133020107,dki,"Alika Hutasoit, S.Gz",M,1980,10,Tanjung Priok - PGC 2,1.0,P00002,Ahmad Yani Bea Cukai,-6.205526,106.87378,8,2023-04-18 21:42:22,P00241,Sunter Kelapa Gading Arah Utara,-6.1429,106.89076,16.0,2023-04-18 23:04:18,3500.0,BRT
JMQD254E6X53DP,4313050166209,online,Nrima Prasetya,F,1985,M7B,BKN - Blok M,1.0,B03196P,RSIA Duren Tiga 2,-6.253509,106.84135,23,2023-04-18 18:16:15,B00938P,Jln. Bina Harapan,-6.254258,106.84271,24.0,2023-04-18 19:41:29,3500.0,BRT
UHHI338P8S50SB,4988303565741275,dki,Yuliana Mayasari,M,1994,T21,Palem Semi - Bundaran Senayan,1.0,B00222P,Bundaran Senayan 2,-6.227877,106.80068,0,2023-04-18 20:09:34,B01440P,Jln. Palem Jepang Baru,-6.218391,106.61589,13.0,2023-04-18 21:41:46,20000.0,RoyalTrans
ZHIZ711Z0J49TO,213109439786494,emoney,Muni Saragih,M,2006,2,Pulo Gadung - Monas,1.0,P00150,Pasar Cempaka Putih,-6.172325,106.86246,7,2023-04-18 17:46:26,P00005,ASMI,-6.171797,106.8888,12.0,2023-04-18 19:37:18,3500.0,BRT
WVRV636X1E74TH,377528136379455,emoney,Kani Hariyah,F,1983,6Q,Dukuh Atas - Casablanca via Epicentrum Raya,0.0,B05739P,The Wave,-6.214587,106.83642,29,2023-04-18 18:08:18,B05644P,Taman Rasuna Tower 17,-6.217105,106.83598,30.0,2023-04-18 19:52:58,3500.0,Non-BRT
YVEU316W7N45YF,3506580241941339,dki,"drg. Karna Lestari, M.Kom.",M,2003,6C,Stasiun Tebet - Karet via Patra Kuningan,0.0,B04016P,Sbr. Manhattan Hotel,-6.225591,106.83013,15,2023-04-18 19:33:17,B01833P,Karet Pedurenan 1,-6.221933,106.82093,19.0,2023-04-18 21:33:14,3500.0,Non-BRT
TERF943M1T61GG,180076677620512,emoney,Shakila Siregar,M,1994,JAK.02,Kampung Melayu - Duren Sawit,0.0,B00138P,Bidara Cina 1,-6.229954,106.86735,1,2023-04-18 17:55:54,B06072P,Jln. Panti Asuhan,-6.229585,106.87395,6.0,2023-04-18 19:51:20,0.0,Jaklingo
FHGE379O9Z21WI,3512094791916164,dki,Nurul Prasasta,F,1982,3C,Rusun Kapuk Muara - Penjaringan,1.0,P00170,Penjaringan,-6.126306,106.79203,0,2023-04-18 21:04:45,B03277P,Rusun Kapuk Muara,-6.135667,106.76299,1.0,2023-04-18 21:56:12,0.0,Non-BRT
AWDB360X7P30HF,4364139557273318765,brizzi,Harsaya Utama,F,2001,13D,Puri Beta - Ragunan,1.0,P00164,Pejaten,-6.278404,106.82972,4,2023-04-18 21:53:31,P00221,Seskoal,-6.238064,106.77121,17.0,2023-04-18 23:46:01,3500.0,Non-BRT
JUVD738X1K73AC,378346560438229,emoney,Radit Usamah,F,1974,T11,Poris Plawad - Bundaran Senayan,1.0,B00808P,Islamic,-6.228521,106.61473,8,2023-04-18 17:51:11,B05855P,Victoria Park 2,-6.197681,106.62187,16.0,2023-04-18 19:38:14,3500.0,Non-BRT
KAAK055V2J28ZM,3559703923069965,dki,Darman Salahudin,M,1983,11D,Pulo Gebang - Pulo Gadung 2 via PIK,0.0,B03405P,SDN Penggilingan,-6.205255,106.93004,13,2023-04-18 19:56:06,P00258,Tipar Cakung,-6.183387,106.92463,31.0,2023-04-18 21:21:18,3500.0,Non-BRT
GNBF891B7J64GZ,347105556938180,emoney,Agnes Oktaviani,F,1993,T11,Poris Plawad - Bundaran Senayan,1.0,P00217,Senayan JCC Arah Barat,-6.213906,106.80841,2,2023-04-18 18:40:53,P00226,Slipi Kemanggisan Arah Utara,-6.189906,106.79694,4.0,2023-04-18 20:21:53,3500.0,Non-BRT
QORI890O8A43TE,2379863459699716,dki,Puti Salwa Nainggolan,M,2011,9,Pinang Ranti - Pluit,1.0,P00279,Pancoran Tugu Arah Timur,-6.243082,106.84392,17,2023-04-18 20:41:08,P00040,Cikoko Stasiun Cawang Arah Timur,-6.243028,106.85814,19.0,2023-04-18 21:32:54,3500.0,BRT
QAVM056M9M22GE,4580329739350,online,Citra Puspasari,F,1985,JAK.13,Tanah Abang - Jembatan Lima,0.0,B01488P,Jln. Petojo Barat V,-6.163077,106.81043,19,2023-04-18 21:40:32,B03066P,Puskesmas Tambora,-6.147656,106.80718,31.0,2023-04-18 23:06:10,0.0,Jaklingo
TYMH311K4C55FH,4821029051872,online,Raisa Palastri,F,2004,JAK.30,Grogol - Meruya via Roxy,1.0,B03398P,SDN Meruya Utara 02 Pagi,-6.199267,106.74166,18,2023-04-18 19:21:20,B04071P,Sbr. Masjid Nurul Falah Grogol,-6.170757,106.78477,53.0,2023-04-18 20:50:45,0.0,Jaklingo
FRXM869T0Q24TM,180078846718763,emoney,Rafid Pranowo,F,2004,6U,Blok M - Pasar Minggu,0.0,B06632P,Buncit Indah 2,-6.274071,106.83047,19,2023-04-18 19:54:13,B06029P,Koperasi,-6.285978,106.83071,22.0,2023-04-18 21:30:25,3500.0,Non-BRT
